rc208.1
534.2214,615.51,13.209999999999999,12.85
555.4222000000001,615.51,9.76,36.16
557.3683000000001,615.51,9.45,52.61
558.3278,615.51,9.29,62.96
559.7489,615.51,9.06,80.26
561.0678,615.51,8.85,88.25
565.373,615.51,8.15,101.64
566.2429000000001,615.51,8.0,109.91
572.1990000000001,615.51,7.04,114.19
575.8418,615.51,6.4399999999999995,126.79
599.9973,615.5076000000001,2.52,141.18
600.6392,615.5076000000001,2.42,145.03
600.9742000000001,615.5076000000001,2.36,148.77
609.9739000000002,615.5076000000001,0.8999999999999999,153.05
613.4559000000002,615.5076000000001,0.33,156.72
615.5076000000001,615.5076000000001,0.0,160.41
615.5076000000001,615.5076000000001,0.0,163.64
