rc203.0
0,827.502,1,9.38
586.7048999999998,827.502,29.099999999999998,36.73
586.7048999999998,733.9986999999999,20.07,211.12
590.3494,733.9986999999999,19.57,252.22
590.7200999999999,733.9986999999999,19.52,348.74
591.4163,733.9986999999999,19.43,375.55
591.5074,733.9986999999999,19.41,508.28
591.5687999999999,733.9986999999999,19.400000000000002,533.17
591.5896999999999,733.9986999999999,19.400000000000002,559.64
591.8596999999999,733.9986999999999,19.37,611.96
592.5314,733.9986999999999,19.27,633.74
592.9684,733.9986999999999,19.21,661.54
593.5983,733.9986999999999,19.13,689.43
593.7443999999999,733.9986999999999,19.11,725.54
593.8171,733.9986999999999,19.1,774.55
594.4964999999999,733.9986999999999,19.009999999999998,805.5
594.5876,733.9986999999999,18.990000000000002,836.43
594.996,733.9986999999999,18.94,860.11
595.266,733.9986999999999,18.9,915.57
595.9926999999999,733.9986999999999,18.8,946.06
596.1142,733.9986999999999,18.790000000000003,1000.75
596.9340999999998,733.9986999999999,18.67,1053.49
597.1506999999999,733.9986999999999,18.64,1083.74
597.1810999999999,733.9986999999999,18.64,1108.05
597.2722,733.9986999999999,18.63,1166.87
598.3856,733.9986999999999,18.48,1192.89
598.6555999999999,733.9986999999999,18.44,1218.74
598.8014,733.9986999999999,18.42,1242.32
599.1824,733.9986999999999,18.37,1273.43
599.5133999999999,733.9986999999999,18.32,1308.07
599.8683,733.9986999999999,18.27,1408.73
599.8840999999999,733.9986999999999,18.27,1445.69
600.1163,733.9986999999999,18.240000000000002,1471.35
600.2309,733.9986999999999,18.22,1497.7
600.3524,733.9986999999999,18.21,1521.25
600.6338999999999,733.9986999999999,18.17,1545.5
600.6714,733.9986999999999,18.16,1575.52
600.7536999999999,733.9986999999999,18.15,1598.68
600.7553999999999,733.9986999999999,18.15,1623.49
600.9038999999999,733.9986999999999,18.13,1646.75
601.0254,733.9986999999999,18.12,1677.1
601.8222999999999,733.9986999999999,18.01,1705.88
601.9748999999998,733.9986999999999,17.990000000000002,1735.08
602.0922999999999,733.9986999999999,17.97,1820.49
602.1936999999999,733.9986999999999,17.96,1850.13
602.302,733.9986999999999,17.94,1881.46
602.5246999999998,733.9986999999999,17.91,1906.43
602.9083999999999,733.9986999999999,17.86,1960.81
603.3548999999999,733.9986999999999,17.8,2014.0
603.7515999999999,733.9986999999999,17.740000000000002,2112.52
604.0547,733.9986999999999,17.7,2139.45
604.1224,733.9986999999999,17.69,2204.96
604.3175,733.9986999999999,17.669999999999998,2228.01
604.7004999999999,733.9986999999999,17.62,2264.26
604.7729999999999,733.9986999999999,17.61,2315.37
604.8165,733.9986999999999,17.599999999999998,2374.98
605.1892999999999,733.9986999999999,17.549999999999997,2433.61
605.3792,733.9986999999999,17.52,2458.58
605.5577,733.9986999999999,17.5,2512.47
605.6067999999999,733.9986999999999,17.49,2565.24
605.6981,733.9986999999999,17.48,2587.95
605.8584999999999,733.9986999999999,17.46,2693.21
606.0981,733.9986999999999,17.43,2712.79
606.303,733.9986999999999,17.4,2746.62
606.5975,733.9986999999999,17.36,2794.58
606.6736999999999,733.9986999999999,17.349999999999998,2846.96
607.0137,733.9986999999999,17.299999999999997,2871.49
607.0505999999999,733.9986999999999,17.299999999999997,2916.27
607.0648,733.9986999999999,17.29,2954.35
607.2502,733.9986999999999,17.27,3018.4
607.2577,733.9986999999999,17.27,3041.68
607.2815999999999,733.9986999999999,17.26,3084.87
607.5495999999999,733.9986999999999,17.23,3210.23
607.6274999999999,733.9986999999999,17.22,3231.42
607.6522999999999,733.9986999999999,17.21,3291.76
607.6644,733.9986999999999,17.21,3320.94
607.8195999999999,733.9986999999999,17.19,3368.59
607.8801,733.9986999999999,17.18,3395.73
607.9002999999999,733.9986999999999,17.18,3424.32
608.0805999999999,733.9986999999999,17.16,3447.25
608.0989,733.9986999999999,17.150000000000002,3507.0
608.2438999999999,733.9986999999999,17.130000000000003,3525.02
608.2449,733.9986999999999,17.130000000000003,3552.68
608.2807999999999,733.9986999999999,17.130000000000003,3583.46
