n100w60.003.txt
0,759,1,43.11
407.0,759.0,46.379999999999995,182.33
407.0,749.0,45.660000000000004,223.84
427.0,749.0,42.99,230.41
496.0,749.0,33.78,429.05
596.0,749.0,20.43,737.86
598.0,749.0,20.16,866.33
601.0,749.0,19.759999999999998,1005.51
602.0,749.0,19.63,1126.31
605.0,749.0,19.23,1248.71
606.0,749.0,19.09,1359.97
607.0,749.0,18.96,1480.09
608.0,749.0,18.83,1719.54
609.0,749.0,18.69,1941.53
610.0,749.0,18.56,2189.83
611.0,749.0,18.42,3039.72
612.0,749.0,18.29,3307.29
615.0,749.0,17.89,3454.91
619.0,749.0,17.36,3576.33
